"nodeid","nodenm","nodeno","gpslati","gpslong","nodeord","routeid"
"GGB239000166","행현교","44599","37.7688167","127.3679333","34","GGB239000013"
"GGB239000716","임초2리입구","44699","37.7690167","127.3700833","35","GGB239000013"
"GGB239000525","상면초교","44572","37.77345","127.3723","36","GGB239000013"
"GGB239000494","서대마을","44035","37.7718167","127.3781333","37","GGB239000013"
"GGB239000190","함명학원","44043","37.7686833","127.3844333","38","GGB239000013"
"GGB239000189","덕현리","44045","37.7625167","127.39325","39","GGB239000013"
"GGB239000188","구정동입구","44052","37.7575667","127.3969167","40","GGB239000013"
"GGB239000187","눈썰매장","44055","37.7573833","127.4031333","41","GGB239000013"
"GGB239000186","다원리","44057","37.7541333","127.4065167","42","GGB239000013"
"GGB239000185","산장국민관광지","44067","37.75535","127.4103","43","GGB239000013"
"GGB239000184","비둘기산장","44070","37.7558","127.4147333","44","GGB239000013"
"GGB239000183","청평산장호텔","44078","37.7491667","127.4214167","45","GGB239000013"
"GGB239000182","검문소","44086","37.7472","127.428","46","GGB239000013"
"GGB239000916","청평중학교.면사무소","44888","37.7414","127.4245","47","GGB239000013"
"GGB239000902","청평역","44097","37.7366833","127.4274333","48","GGB239000013"
"GGB277102133","청평역1로(경유)",,"37.7373167","127.4231333","49","GGB239000013"
"GGB239000210","청평터미널","44077","37.7381667","127.4205667","50","GGB239000013"
"GGB239000522","현리","44014","37.8184333","127.3483833","1","GGB239000014"
"GGB239000197","석사울삼거리","44635","37.82235","127.34375","2","GGB239000014"
"GGB239000111","태봉리","44455","37.8202833","127.3293667","3","GGB239000014"
"GGB239000624","원흥리","44010","37.8213667","127.3246167","4","GGB239000014"
"GGB239000110","물골입구","44258","37.829","127.3189833","5","GGB239000014"
"GGB239000625","혜산진아파트","44552","37.83045","127.2974","6","GGB239000014"
"GGB239000499","율길삼거리","44005","37.83185","127.2920667","7","GGB239000014"
"GGB239000109","율길초교","44002","37.8383333","127.2881667","8","GGB239000014"
"GGB239000626","신팔1리서파검문소","44396","37.8454833","127.28415","9","GGB239000014"
"GGB239000627","상봉수리","44395","37.8526833","127.2872833","10","GGB239000014"
"GGB239000103","봉수리","44003","37.86025","127.28985","11","GGB239000014"
"GGB239000609","봉수리마을회관","44917","37.8531167","127.2916667","12","GGB239000014"
"GGB277102358","봉수리(경유)",,"37.8447667","127.2956833","13","GGB239000014"
"GGB239000617","물골경로당","44918","37.83815","127.3056333","14","GGB239000014"
"GGB239000618","성운사","44919","37.83715","127.3092167","15","GGB239000014"
"GGB239000497","물골입구","44681","37.8287833","127.3190167","16","GGB239000014"
"GGB239000106","원흥리","44011","37.8211667","127.3234333","17","GGB239000014"
"GGB239000105","태봉리","44012","37.8202167","127.3294833","18","GGB239000014"
"GGB239000487","석사울삼거리","44360","37.8222833","127.34365","19","GGB239000014"
"GGB239000688","현리","44013","37.8182","127.34835","20","GGB239000014"
"GGB239000738","청평터미널","44702","37.73825","127.4206833","1","GGB239000016"
"GGB239000225","농협","44075","37.7367833","127.4176833","2","GGB239000016"
"GGB239000224","시장입구","44071","37.7359","127.4153667","3","GGB239000016"
"GGB239000533","팔각정","44646","37.7282","127.4072","4","GGB239000016"
"GGB239000223","윗소돌말","44059","37.7263","127.4067167","5","GGB239000016"
"GGB239000222","소돌마을","44054","37.7209167","127.4029833","6","GGB239000016"
"GGB239000221","중앙기도원","44049","37.70915","127.3938167","7","GGB239000016"
"GGB239000220","원대성리","44041","37.6967167","127.3836333","8","GGB239000016"
"GGB239000219","관터마을","44039","37.6901667","127.3806167","9","GGB239000016"
"GGB239000218","대성리역","44037","37.68385","127.3783833","10","GGB239000016"
"GGB239000217","대성리MT장","44031","37.6810667","127.3776","11","GGB239000016"
"GGB239000736","대성리","44705","37.6807","127.3758667","12","GGB239000016"
"GGB239000734","수련원앞","44714","37.68375","127.3732833","13","GGB239000016"
"GGB239000732","선녀와나무터","44712","37.6860167","127.3690333","14","GGB239000016"
"GGB239000730","남이터","44710","37.6897333","127.3678","15","GGB239000016"
"GGB222001101","정지문","23857","37.6926167","127.3687333","16","GGB239000016"
"GGB239000534","송천리","44399","37.6939833","127.364","17","GGB239000016"
"GGB277102144","입석리(경유)",,"37.6949333","127.35775","18","GGB239000016"
"GGB277102145","대성리(경유)",,"37.69385","127.3637","19","GGB239000016"
"GGB222001100","정지문","23858","37.6924667","127.36855","20","GGB239000016"
"GGB239000729","남이터","44709","37.6899","127.36775","21","GGB239000016"
"GGB239000731","선녀와나무터","44711","37.6859833","127.3688333","22","GGB239000016"
"GGB239000733","수련원앞","44713","37.6836167","127.3732","23","GGB239000016"
"GGB239000735","대성리","44706","37.6806333","127.37575","24","GGB239000016"
"GGB239000216","대성리MT장","44033","37.6813333","127.3779333","25","GGB239000016"
"GGB239000215","대성리역","44038","37.6842333","127.3787333","26","GGB239000016"
"GGB239000214","채석장","44040","37.69035","127.3809167","27","GGB239000016"
"GGB239000507","원대성리","44042","37.6965833","127.3838667","28","GGB239000016"
"GGB239000213","중앙기도원","44050","37.7092","127.39435","29","GGB239000016"
"GGB239000535","한얼산기도원","44053","37.7196667","127.4030667","30","GGB239000016"
"GGB239000212","대성1리","44063","37.72435","127.4083667","31","GGB239000016"
"GGB239000536","팔각정","44064","37.7289667","127.40905","32","GGB239000016"
"GGB239000537","청평고등학교.청수아파트","44065","37.7323667","127.4100167","33","GGB239000016"
"GGB239000211","삼거리.시장","44073","37.7358167","127.4155833","34","GGB239000016"
"GGB239000528","농협","44074","37.7367167","127.4178333","35","GGB239000016"
"GGB239000210","청평터미널","44077","37.7381667","127.4205667","36","GGB239000016"
"GGB239000117","운악산입구","44254","37.8646","127.3500833","1","GGB239000024"
"GGB239000483","만나교회(현리방면)","44533","37.8605833","127.3503167","2","GGB239000024"
"GGB239000484","아래석거리(현리방면)","44362","37.85795","127.3557833","3","GGB239000024"
"GGB239000116","양추","44454","37.8524167","127.3559833","4","GGB239000024"
"GGB239000485","신상2리회관(현리방면)","44361","37.8478333","127.3553667","5","GGB239000024"
"GGB239000667","신상교.산월랑입구","44433","37.8449667","127.3555","6","GGB239000024"
"GGB239000486","신상1리회관(현리방면)","44532","37.8387333","127.35335","7","GGB239000024"
"GGB239000115","안곡마을","44255","37.8318","127.3450667","8","GGB239000024"
"GGB239000114","안곡사거리","44256","37.8276167","127.3475","9","GGB239000024"
"GGB239000487","석사울삼거리","44360","37.8222833","127.34365","10","GGB239000024"
"GGB239000687","현리터미널","44173","37.8178","127.3484833","11","GGB239000024"
"GGB239000195","조종중학교","44016","37.8143833","127.3498667","12","GGB239000024"
"GGB239000194","교육대앞","44017","37.8109333","127.3518167","13","GGB239000024"
"GGB239000623","꿈에그린아파트","44186","37.809","127.3528833","14","GGB239000024"
"GGB239000488","연하리","44020","37.8053","127.3557667","15","GGB239000024"
"GGB239000193","보람어린이집","44021","37.7967","127.3653167","16","GGB239000024"
"GGB239000192","항사리","44023","37.79275","127.3665833","17","GGB239000024"
"GGB239000191","개누리고개","44025","37.7788667","127.3701833","18","GGB239000024"
"GGB239000525","상면초교","44572","37.77345","127.3723","19","GGB239000024"
"GGB239000494","서대마을","44035","37.7718167","127.3781333","20","GGB239000024"
"GGB239000190","함명학원","44043","37.7686833","127.3844333","21","GGB239000024"
"GGB239000189","덕현리","44045","37.7625167","127.39325","22","GGB239000024"
"GGB239000188","구정동입구","44052","37.7575667","127.3969167","23","GGB239000024"
"GGB239000187","눈썰매장","44055","37.7573833","127.4031333","24","GGB239000024"
"GGB239000186","다원리","44057","37.7541333","127.4065167","25","GGB239000024"
"GGB239000185","산장국민관광지","44067","37.75535","127.4103","26","GGB239000024"
"GGB239000184","비둘기산장","44070","37.7558","127.4147333","27","GGB239000024"
"GGB239000183","청평산장호텔","44078","37.7491667","127.4214167","28","GGB239000024"
"GGB239000182","검문소","44086","37.7472","127.428","29","GGB239000024"
"GGB239000226","청평중학교","44083","37.7421167","127.4237","30","GGB239000024"
"GGB239000738","청평터미널","44702","37.73825","127.4206833","31","GGB239000024"
"GGB239000225","농협","44075","37.7367833","127.4176833","32","GGB239000024"
"GGB239000224","시장입구","44071","37.7359","127.4153667","33","GGB239000024"
"GGB239000533","팔각정","44646","37.7282","127.4072","34","GGB239000024"
"GGB239000223","윗소돌말","44059","37.7263","127.4067167","35","GGB239000024"
"GGB239000222","소돌마을","44054","37.7209167","127.4029833","36","GGB239000024"
"GGB239000221","중앙기도원","44049","37.70915","127.3938167","37","GGB239000024"
"GGB239000220","원대성리","44041","37.6967167","127.3836333","38","GGB239000024"
"GGB239000219","관터마을","44039","37.6901667","127.3806167","39","GGB239000024"
"GGB239000218","대성리역","44037","37.68385","127.3783833","40","GGB239000024"
"GGB239000217","대성리MT장","44031","37.6810667","127.3776","41","GGB239000024"
"GGB222000023","외구운마을","23683","37.67395","127.3740833","42","GGB239000024"
"GGB222000930","구암동산응암마을","23680","37.6688833","127.3729","43","GGB239000024"
"GGB222000955","샛터교차로","23679","37.66235","127.3684333","44","GGB239000024"
"GGB222000020","진벌마을","23677","37.66265","127.36485","45","GGB239000024"
"GGB222000019","산업연수원","23675","37.6632167","127.35965","46","GGB239000024"
"GGB222001679","답내전원마을","49729","37.6618833","127.3576833","47","GGB239000024"
"GGB222000018","돌고개신포마을","23671","37.66065","127.3558667","48","GGB239000024"
"GGB222001617","영일빌라","49012","37.6589833","127.3508333","49","GGB239000024"
"GGB222000017","답내초교입구","23668","37.6581833","127.3482667","50","GGB239000024"
"GGB222001467","월산지구부영1.2단지입구","49395","37.657","127.3424333","51","GGB239000024"
"GGB222000016","화광중학교.월산리","23667","37.6562333","127.3366833","52","GGB239000024"
"GGB222000015","지현마을.남양주공고.화도동부출장소","23665","37.6542833","127.3304333","53","GGB239000024"
"GGB222000014","모란공원.마석그랜드힐아파트","23650","37.6515833","127.32095","54","GGB239000024"
"GGB222000011","산성마을입구","23638","37.65215","127.314","55","GGB239000024"
"GGB222000010","마석역","23631","37.6520833","127.3113333","56","GGB239000024"
"GGB222000009","청소년도움센터","23625","37.6523333","127.3075667","57","GGB239000024"
"GGB222000150","금강주택","23597","37.6528833","127.3034333","58","GGB239000024"
"GGB222001599","보학마을.라온프라이빗아파트","49489","37.6528","127.2973167","59","GGB239000024"
"GGB222000193","삼신아파트","23550","37.6540333","127.29475","60","GGB239000024"
"GGB222000192","남양주세무서.천마산수련장","23540","37.6562","127.28965","61","GGB239000024"
"GGB222000191","마석가구공단.천마산스키장입구","23529","37.6571667","127.2834333","62","GGB239000024"
"GGB222000190","천마산휴게소.한누리요양병원","23513","37.65405","127.2744","63","GGB239000024"
"GGB222000189","경성아파트","23506","37.65355","127.2713667","64","GGB239000024"
"GGB277102434","마치터널(경유)",,"37.65545","127.26155","65","GGB239000024"
"GGB222000188","효성해링턴플레이스.구룡터","23503","37.6552","127.2549667","66","GGB239000024"
"GGB222000746","두산알프하임입구","23794","37.6534","127.2522667","67","GGB239000024"
"GGB222001310","평내호평역","23920","37.6528333","127.2443667","68","GGB239000024"
"GGB222000323","진주아파트","23465","37.65145","127.2390167","69","GGB239000024"
"GGB222000322","평내농협.평내초교.대명루첸","23460","37.6498167","127.2368333","70","GGB239000024"
"GGB222000321","평내동주민센터.남양주우체국","23456","37.6483667","127.2353167","71","GGB239000024"
"GGB222000320","평내문화촌마을","23449","37.646","127.2327167","72","GGB239000024"
"GGB222000319","장내마을.평내파출소","23444","37.6447167","127.2295833","73","GGB239000024"
"GGB222000318","돌팍고개","23440","37.64015","127.2279833","74","GGB239000024"
"GGB277102476","돌팍교차로(경유)",,"37.6377167","127.22495","75","GGB239000024"
"GGB222000317","남양주시청","23418","37.63535","127.2172167","76","GGB239000024"
"GGB222000315","금곡동구종점","23388","37.63405","127.2105","77","GGB239000024"
"GGB222000314","양병원.이석영광장.남양주고용복지플러스센터","23360","37.6332","127.2054667","78","GGB239000024"
"GGB222000312","인정프린스.구금곡역.남양주시자원봉사센터","23343","37.6328167","127.2018333","79","GGB239000024"
"GGB277104344","금곡동(경유)",,"37.6321667","127.196","80","GGB239000024"
"GGB222000311","야구장.진안마을","23276","37.6278333","127.19185","81","GGB239000024"
"GGB222000310","진안사거리","23256","37.62395","127.18745","82","GGB239000024"
"GGB222000309","동일자동차학원","23243","37.6205833","127.1841667","83","GGB239000024"
"GGB222000957","양정동사거리.양정주민센터입구","49173","37.6167","127.1800667","84","GGB239000024"
"GGB222000947","남양주제2청사.남양주남부경찰서.남양주보건소","49060","37.6118","127.1695167","85","GGB239000024"
"GGB222001323","다산2동주민센터.양정초교.한화아파트","23930","37.6108667","127.1670333","86","GGB239000024"
"GGB222001321","도농역.동화중고교.부영A(중)","23929","37.6084333","127.1621333","87","GGB239000024"
"GGB222001319","가운휴먼시아.다산효성해링턴타워.새마을금고다산본점(중)","23931","37.6054333","127.1561833","88","GGB239000024"
